Team_Season,Team,QB,RB,WR,TE,OL,Offense,IDL,EDGE,LB,S,CB,Defense,Season,W_PCT,Playoffs,SB,Cap,QB_P,RB_P,WR_P,TE_P,OL_P,IDL_P,EDGE_P,LB_P,S_P,CB_P,Defense_P,Offense_P,Dead_Open_Specials,W
Bills 2017,Bills,10238211,11190118,6496909,11467859,35796366,75189463,10325927,13718331,7077973,7686153,5801497,44609881,2017,0.563,1,0,167000000,0.06130665269,0.06700669461,0.03890364671,0.06866981437,0.214349497,0.0618318982,0.08214569461,0.04238307186,0.04602486826,0.03473950299,0.2671250359,0.4502363054,0.2826386587,9
Panthers 2017,Panthers,22710632,11316345,7593965,15861068,22836833,80318843,19975799,14930437,27237850,7693071,6607630,76444787,2017,0.688,1,0,167000000,0.1359918084,0.06776254491,0.04547284431,0.09497645509,0.136747503,0.1196155629,0.08940381437,0.1631008982,0.04606629341,0.03956664671,0.4577532156,0.4809511557,0.06129562874,11
Bears 2017,Bears,21278625,2385295,14645439,10633090,31878770,80821219,14795376,16993112,11977212,7234912,17788027,68788639,2017,0.313,0,0,167000000,0.1274169162,0.01428320359,0.08769723952,0.0636711976,0.1908908383,0.08859506587,0.1017551617,0.07171983234,0.04332282635,0.1065151317,0.411908018,0.4839593952,0.1041325868,5
Bengals 2017,Bengals,16798413,7569296,24430688,9413806,17262341,75474544,12361126,14384255,17613896,10969118,22900422,78228817,2017,0.438,0,0,167000000,0.1005892994,0.04532512575,0.1462915449,0.05637009581,0.1033673114,0.07401871856,0.08613326347,0.1054724311,0.06568334132,0.1371282754,0.4684360299,0.4519433772,0.07962059281,7
Browns 2017,Browns,2209957,4470494,5198547,3254760,41615803,56749561,5528898,9198852,21613135,3882857,7163759,47387501,2017,0,0,0,167000000,0.01323327545,0.02676942515,0.03112902395,0.01948958084,0.2491964251,0.03310717365,0.05508294611,0.1294199701,0.02325064072,0.04289676048,0.283757491,0.3398177305,0.3764247784,0
Cowboys 2017,Cowboys,1782314,7879602,26062634,16565097,23737956,76027603,4846639,17309055,13571954,3098994,10844663,49671305,2017,0.563,0,0,167000000,0.01067253892,0.04718324551,0.1560636766,0.0991921976,0.1421434491,0.02902179042,0.1036470359,0.08126918563,0.0185568503,0.0649381018,0.2974329641,0.4552551078,0.2473119281,9
Broncos 2017,Broncos,3920973,6090264,25054318,4832368,23704519,63602442,18109284,23398406,9388589,8775903,24273641,83945823,2017,0.313,0,0,167000000,0.02347888024,0.03646864671,0.1500258563,0.02893633533,0.1419432275,0.1084388263,0.1401102156,0.05621909581,0.05255031737,0.1453511437,0.5026695988,0.3808529461,0.1164774551,5
Lions 2017,Lions,17047200,5553764,18671297,5529031,22993789,69795081,15087353,14892449,12040537,11021745,17917711,70959795,2017,0.563,0,0,167000000,0.1020790419,0.03325607186,0.1118041737,0.03310797006,0.1376873593,0.09034343114,0.08917634132,0.07209902395,0.06599847305,0.1072916826,0.4249089521,0.4179346168,0.1571564311,9
Texans 2017,Texans,3855907,9441681,22653336,10632622,20476207,67059753,17826431,14975844,9833223,10598898,21425963,74660359,2017,0.25,0,0,167000000,0.02308926347,0.05653701198,0.1356487186,0.06366839521,0.122612018,0.1067450958,0.08967571257,0.05888157485,0.06346645509,0.1282991796,0.447068018,0.4015554072,0.1513765749,4
Colts 2017,Colts,22129791,6704574,15603598,10039875,20295961,74773799,14868181,21252770,3079205,7567614,4398800,51166570,2017,0.25,0,0,167000000,0.1325137186,0.0401471497,0.09343471856,0.06011901198,0.1215327006,0.08903102395,0.1272620958,0.01843835329,0.04531505389,0.02634011976,0.3063866467,0.4477472994,0.2458660539,4
Jaguars 2017,Jaguars,10071983,13724506,13512773,7480525,23902263,68692050,36897369,8251178,13216415,15958866,13849553,88173381,2017,0.625,1,0,167000000,0.06031127545,0.08218267066,0.08091480838,0.04479356287,0.1431273234,0.2209423293,0.0494082515,0.07914020958,0.09556207186,0.08293145509,0.5279843174,0.4113296407,0.06068604192,10
Chiefs 2017,Chiefs,21205288,4243728,5474701,7192941,25611612,63728270,16972578,35949428,6576004,14053421,6828257,80379688,2017,0.625,1,0,167000000,0.1269777725,0.02541154491,0.03278264072,0.04307150299,0.1533629461,0.1016322036,0.2152660359,0.03937726946,0.08415222156,0.04088776647,0.481315497,0.3816064072,0.1370780958,10
Raiders 2017,Raiders,17066663,3913937,21228435,8513978,43010782,93733795,4925768,16020328,3913692,11365174,22873492,59098454,2017,0.375,0,0,167000000,0.1021955868,0.0234367485,0.1271163772,0.05098190419,0.2575495928,0.02949561677,0.09593010778,0.02343528144,0.06805493413,0.136967018,0.3538829581,0.5612802096,0.08483683234,6
Chargers 2017,Chargers,19155000,5059879,20577484,8986982,21498674,75278019,17068671,23167189,5864393,6553828,9329846,61983927,2017,0.563,0,0,167000000,0.1147005988,0.03029867665,0.1232184671,0.05381426347,0.1287345749,0.1022076108,0.1387256826,0.03511612575,0.03924447904,0.05586734132,0.3711612395,0.4507665808,0.1780721796,9
Rams 2017,Rams,7755133,6953354,25219237,3237501,20306285,63471510,19055848,15841769,17897035,5194177,22147687,80136516,2017,0.688,1,0,167000000,0.04643792216,0.0416368503,0.1510133952,0.01938623353,0.121594521,0.1141068743,0.09486089222,0.1071678743,0.03110285629,0.1326208802,0.4798593772,0.3800689222,0.1400717006,11
Dolphins 2017,Dolphins,33058282,3310080,9776316,9519411,22688764,78352853,21338272,20091185,11883805,11301524,5758889,70373675,2017,0.375,0,0,167000000,0.1979537844,0.01982083832,0.05854081437,0.05700246108,0.1358608623,0.1277740838,0.120306497,0.07116050898,0.06767379641,0.03448436527,0.4213992515,0.4691787605,0.109421988,6
Vikings 2017,Vikings,22523284,6109029,10830686,7988864,19431712,66883575,13847877,15647606,10635653,11466277,21360634,72958047,2017,0.813,1,0,167000000,0.1348699641,0.03658101198,0.06485440719,0.04783750898,0.1163575569,0.08292141916,0.09369823952,0.06368654491,0.06866034132,0.127907988,0.4368745329,0.4005004491,0.162625018,13
Patriots 2017,Patriots,14476471,11010522,18838336,12917262,22196744,79439335,10484357,5229052,13278110,23735041,16603309,69329869,2017,0.813,1,0,167000000,0.08668545509,0.06593126946,0.1128044072,0.07734887425,0.1329146347,0.06278058084,0.03131168862,0.07950964072,0.142125994,0.09942101198,0.4151489162,0.4756846407,0.1091664431,13
Saints 2017,Saints,20365000,6649958,7172234,13281931,32749192,80218315,7351727,15826140,11368168,9465615,5035764,49047414,2017,0.688,1,0,167000000,0.1219461078,0.03982010778,0.04294750898,0.07953252096,0.1961029461,0.04402231737,0.09476730539,0.06807286228,0.05668032934,0.03015427545,0.2936970898,0.4803491916,0.2259537186,11
Giants 2017,Giants,21444105,6846041,14572454,4806305,21971246,69640151,13231093,26432590,11922152,3870386,27976841,83433062,2017,0.188,0,0,167000000,0.1284078144,0.04099425749,0.08726020359,0.02878026946,0.1315643473,0.0792281018,0.158278982,0.07139013174,0.02317596407,0.167525994,0.4995991737,0.4170068922,0.08339393413,3
Jets 2017,Jets,8334184,10310192,8058956,2443262,29743163,58889757,30004586,5244382,5963101,6921694,16360022,64493785,2017,0.313,0,0,167000000,0.04990529341,0.06173767665,0.04825722156,0.01463031138,0.1781027725,0.1796681796,0.03140348503,0.03570719162,0.04144726946,0.09796420359,0.3861903293,0.3526332754,0.2611763952,5
Eagles 2017,Eagles,7948686,7712155,20433394,10106000,34671590,80871825,14920141,21800072,14705805,14776850,4361412,70564280,2017,0.813,1,1,167000000,0.04759692216,0.04618056886,0.1223556527,0.06051497006,0.2076143114,0.08934216168,0.1305393533,0.08805871257,0.08848413174,0.02611623952,0.4225405988,0.4842624251,0.09319697605,13
Steelers 2017,Steelers,21004781,13113454,17778997,3945253,39055012,94897497,15833947,8183830,6906583,12475138,11466541,54866039,2017,0.813,1,0,167000000,0.1257771317,0.07852367665,0.1064610599,0.02362426946,0.2338623473,0.09481405389,0.04900497006,0.04135678443,0.07470142515,0.06866192216,0.3285391557,0.568248485,0.1032123593,13
49ers 2017,49ers,1280189,2825514,13826473,3831656,25604947,47368779,8811687,17957489,8945957,9535769,6441770,51692672,2017,0.375,0,0,167000000,0.007665802395,0.01691924551,0.0827932515,0.0229440479,0.1533230359,0.05276459281,0.1075298743,0.05356860479,0.05710041317,0.03857347305,0.3095369581,0.2836453832,0.4068176587,6
Seahawks 2017,Seahawks,15443870,5565665,8724467,12553573,21118436,63406011,9895825,19887433,18261753,20890487,23142234,92077732,2017,0.563,0,0,167000000,0.09247826347,0.03332733533,0.05224231737,0.07517109581,0.1264577006,0.05925643713,0.1190864251,0.1093518144,0.1250927365,0.1385762515,0.5513636647,0.3796767126,0.06895962275,9
Buccaneers 2017,Buccaneers,11738985,8969129,18804531,3178912,23495847,66187404,30220786,9762983,8819460,8500031,17764740,75068000,2017,0.313,0,0,167000000,0.07029332335,0.05370735928,0.112601982,0.0190354012,0.1406936946,0.1809627904,0.05846097605,0.05281113772,0.05089838922,0.1063756886,0.449508982,0.3963317605,0.1541592575,5
Titans 2017,Titans,10351646,8746428,19514493,7486458,17127063,63226088,20991161,23008834,9206570,13657831,15276846,82141242,2017,0.563,1,0,167000000,0.06198590419,0.05237382036,0.1168532515,0.04482908982,0.1025572635,0.1256955749,0.1377774491,0.05512916168,0.08178341916,0.09147811976,0.4918637246,0.3785993293,0.1295369461,9
Commanders 2017,Commanders,27543600,4474359,10894949,11840649,34757110,89510667,12451986,17002208,8198492,6606862,24425407,68684955,2017,0.438,0,0,167000000,0.1649317365,0.02679256886,0.06523921557,0.07090208982,0.2081264072,0.07456279042,0.1018096287,0.04909276647,0.0395620479,0.1462599222,0.4112871557,0.535992018,0.05272082635,7
Packers 2017,Packers,21034437,2394382,31564129,3754657,28553585,87301190,14712089,26170012,2563395,11727962,9272758,64446216,2017,0.438,0,0,167000000,0.1259547126,0.01433761677,0.1890067605,0.02248297605,0.1709795509,0.08809634132,0.1567066587,0.01534967066,0.07022731737,0.05552549701,0.385905485,0.5227616168,0.0913328982,7
Cardinals 2016,Cardinals,20967647,5171763,19073522,5942819,19298535,70454286,23704115,12115452,6216592,11210539,16623998,69870696,2016,0.469,0,0,155270000,0.1350399111,0.03330819218,0.1228409995,0.03827409673,0.124290172,0.1526638436,0.07802828621,0.04003730276,0.07220028982,0.1070650995,0.4499948219,0.4537533715,0.09625180653,7
Falcons 2016,Falcons,25631100,1852741,21945916,5486900,21046268,75962925,3803031,20886504,10513747,4903067,6580038,46686387,2016,0.688,1,0,155270000,0.1650743866,0.0119323823,0.1413403491,0.03533779867,0.1355462614,0.02449301861,0.1345173182,0.0677126747,0.03157768403,0.04237803826,0.3006787338,0.4892311779,0.2100900882,11
Ravens 2016,Ravens,24056900,2492212,13619295,8561035,18007403,66736845,7240013,17109523,4802149,18916487,13055152,61123324,2016,0.5,0,0,155270000,0.1549359181,0.01605082759,0.08771362787,0.05513643975,0.115974773,0.04662853739,0.1101920719,0.03092773234,0.1218296323,0.0840803246,0.3936582984,0.4298115863,0.1765301153,8
Bills 2016,Bills,10286322,10305929,12971463,7994746,19315114,60873574,22682421,11436205,4326517,14367753,15208647,68021543,2016,0.438,0,0,155270000,0.06624796806,0.06637424486,0.08354133445,0.05148931539,0.1243969473,0.1460837316,0.0736536678,0.02786447479,0.0925339924,0.0979496812,0.4380855478,0.39204981,0.1698646422,7
Panthers 2016,Panthers,21450000,10958863,8550593,8019942,25130242,74109640,9915073,5907171,18305233,5817094,3505394,43449965,2016,0.375,0,0,155270000,0.1381464546,0.07057939718,0.05506918915,0.05165158756,0.1618486636,0.06385697817,0.03804450956,0.1178929156,0.03746437818,0.02257611902,0.2798349005,0.4772952921,0.2428698074,6
Bears 2016,Bears,20140353,2164522,23144751,4465009,25002276,74916911,10499728,23295184,11928466,3785524,9703965,59212867,2016,0.188,0,0,155270000,0.1297118117,0.01394037483,0.149061319,0.02875641785,0.1610245121,0.06762238681,0.1500301668,0.07682402267,0.02438026663,0.06249735944,0.3813542024,0.4824944355,0.1361513621,3
Bengals 2016,Bengals,14195413,7582248,17965568,4895878,26963355,71602462,15774614,15267615,15238247,10932963,20040214,77253653,2016,0.406,0,0,155270000,0.09142405487,0.04883266568,0.1157053391,0.03153138404,0.1736546339,0.1015947318,0.09832945836,0.09814031687,0.07041259097,0.1290668771,0.497543975,0.4611480775,0.04130794745,6
Browns 2016,Browns,11022385,2873269,8060225,3663632,20849784,46469295,11120534,1500998,6626100,2503713,23427666,45179011,2016,0.063,0,0,155270000,0.0709885039,0.01850498487,0.05191102595,0.02359523411,0.1342808269,0.07162062214,0.009667018742,0.04267469569,0.01612489856,0.1508834031,0.2909706382,0.2992805758,0.409748786,1
Cowboys 2016,Cowboys,23926148,9073966,19837501,9867494,21408752,84113861,4585559,10409388,15942586,8367517,20670361,59975411,2016,0.813,1,0,155270000,0.1540938237,0.05843991756,0.1277613254,0.06355055065,0.1378808012,0.02953280737,0.0670405616,0.1026765376,0.05389010755,0.1331252721,0.3862652863,0.5417264185,0.07200829523,13
Broncos 2016,Broncos,2261161,7652724,24631438,4002548,14289846,52837717,14874328,22787306,6341732,11486444,22329018,77818828,2016,0.563,0,0,155270000,0.01456276808,0.0492865589,0.1586361693,0.02577798673,0.09203224061,0.09579653507,0.1467592323,0.04084325369,0.07397722677,0.1438076769,0.5011839248,0.3402957236,0.1585203516,9
Lions 2016,Lions,23338824,3971695,17699492,6514242,17174595,68698848,8782820,8535944,13539421,11189104,8071148,50118437,2016,0.563,1,0,155270000,0.1503112256,0.02557928125,0.1139917048,0.04195428608,0.1106111612,0.05656482257,0.05497484382,0.08719920783,0.07206223997,0.05198137438,0.3227824886,0.4424476589,0.2347698525,9
Texans 2016,Texans,14412646,7911734,6448981,2062362,31103538,61939261,22938450,14197538,14400101,5327548,19939515,76803152,2016,0.563,1,0,155270000,0.09282312102,0.05095468539,0.04153397952,0.01328242416,0.2003190442,0.1477326592,0.09143774071,0.09274232627,0.03431150898,0.1284183358,0.494642571,0.3989132543,0.1064441747,9
Colts 2016,Colts,19980000,5551333,14669690,11144550,20978970,72324543,11141107,17579573,6160859,7650838,13866511,56398888,2016,0.5,0,0,155270000,0.1286790752,0.03575277259,0.09447858569,0.07177529465,0.1351128357,0.07175312037,0.1132193791,0.03967836028,0.04927441231,0.08930579635,0.3632310685,0.4657985638,0.1709703677,8
Jaguars 2016,Jaguars,10864196,5551588,14724668,11943324,23735090,66818866,33501913,7011441,11297021,7647569,16930497,76388441,2016,0.188,0,0,155270000,0.06996970439,0.03575441489,0.09483266568,0.07691971405,0.1528633348,0.2157655246,0.04515644361,0.07275726798,0.04925335867,0.1090390739,0.4919716687,0.4303398338,0.07768849746,3
Chiefs 2016,Chiefs,20232200,8036819,16078663,4923789,14976072,64247543,17326136,21124929,7381104,15661151,5252667,66745987,2016,0.75,1,0,155270000,0.1303033426,0.05176028209,0.1035529272,0.03171114188,0.09645180653,0.111587145,0.1360528692,0.04753721904,0.1008639853,0.03382924583,0.4298704644,0.4137795002,0.1563500354,12
Raiders 2016,Raiders,4623009,2818849,19361975,5870639,36972041,69646513,10767380,19443717,7072959,12697085,20847900,70829041,2016,0.75,1,0,155270000,0.02977400013,0.01815449862,0.1246987506,0.03780922908,0.2381145166,0.06934617119,0.1252252013,0.04555264378,0.08177423198,0.1342686932,0.4561669415,0.448550995,0.0952820635,12
Chargers 2016,Chargers,17180000,7117376,18017691,8274768,25663138,76252973,17468654,14930795,5378711,7089050,18462884,63330094,2016,0.313,0,0,155270000,0.1106459715,0.04583870677,0.1160410318,0.05329276744,0.1652807239,0.1125050171,0.0961602048,0.03464101887,0.04565627616,0.1189082501,0.4078707671,0.4910992014,0.1010300316,5
Rams 2016,Rams,9453311,6684248,16984504,7779092,18948473,59849628,12337912,22337341,9904864,6193434,14857989,65631540,2016,0.25,0,0,155270000,0.06088304888,0.04304919173,0.1093869002,0.05010041863,0.1220356347,0.07946101629,0.1438612804,0.06379122818,0.03988815612,0.09569130547,0.4226929864,0.3854551942,0.1918518194,4
Dolphins 2016,Dolphins,13281182,1974686,6367688,11317299,28834646,61775501,17479805,24908290,8873417,11884805,12949485,76095802,2016,0.625,1,0,155270000,0.08553604689,0.01271775617,0.04101042056,0.0728878663,0.1857064855,0.1125768339,0.1604192053,0.05714830296,0.07654282862,0.08339978747,0.4900869582,0.3978585754,0.1120544664,10
Vikings 2016,Vikings,12430538,13666191,8596564,7804564,32879606,75377463,11885987,16151461,11877574,12925603,16485260,69325885,2016,0.5,0,0,155270000,0.08005756424,0.0880156566,0.05536526051,0.05026446835,0.2117576222,0.07655044117,0.104021775,0.07649625813,0.08324597797,0.1061715721,0.4464860243,0.4854605719,0.06805340375,8
Patriots 2016,Patriots,15259305,5014925,17034672,12753868,26847155,76909925,5119235,14912527,13450124,12755434,4775449,51012769,2016,0.875,1,1,155270000,0.09827593869,0.03229809364,0.1097100019,0.08213993688,0.1729062601,0.03296989116,0.09604255168,0.08662409995,0.08215002254,0.03075577381,0.3285423392,0.4953302312,0.1761274296,14
Saints 2016,Saints,18617300,4961190,5224319,5726719,19176356,53705884,5140464,9660901,9598215,16579686,4828050,45807316,2016,0.438,0,0,155270000,0.11990275,0.03195201906,0.03364667354,0.03688232756,0.123503291,0.03310661428,0.0622200103,0.06181628776,0.1067797128,0.03109454499,0.2950171701,0.3458870612,0.3590957687,7
Giants 2016,Giants,25595300,9665597,15930551,3014714,13382316,67588478,9138463,24753166,12393270,3598913,21773449,71657261,2016,0.688,1,0,155270000,0.1648438204,0.0622502544,0.1025990275,0.01941594642,0.08618738971,0.05885530366,0.1594201456,0.07981754363,0.02317841824,0.1402295936,0.4615010047,0.4352964385,0.1032025568,11
Jets 2016,Jets,10107898,5337110,20760335,2530923,27844419,66580685,21908891,2652225,10859069,7858962,24531901,67811048,2016,0.313,0,0,155270000,0.06509884717,0.03437309203,0.1337047401,0.01630014169,0.1793290333,0.1411018935,0.01708137438,0.06993668449,0.05061481291,0.1579951117,0.436729877,0.4288058543,0.1344642687,5
Eagles 2016,Eagles,9960643,10317028,4931355,6394996,33687976,65291998,9762192,19854836,12105117,11531668,7119979,60373792,2016,0.438,0,0,155270000,0.06415046693,0.0664457268,0.0317598699,0.04118629484,0.2169638436,0.06287236427,0.1278729697,0.07796172474,0.07426848715,0.04585547111,0.3888310169,0.4205062021,0.190662781,7
Steelers 2016,Steelers,25334805,4433346,16885326,4133728,28392364,79179569,14224578,10044940,20449321,7261255,6603699,58583793,2016,0.688,1,0,155270000,0.16316613,0.02855249565,0.1087481548,0.02662283764,0.1828580151,0.09161188897,0.06469337283,0.1317016874,0.04676534424,0.04253042442,0.3773027178,0.5099476332,0.112749649,11
49ers 2016,49ers,23694507,3028926,11876072,5615042,16923639,61138186,9996826,13678890,16215848,10807904,9075198,59774666,2016,0.125,0,0,155270000,0.1526019643,0.0195074773,0.07648658466,0.03616308366,0.1089949056,0.06438349971,0.08809744316,0.1044364526,0.06960716172,0.05844785213,0.3849724094,0.3937540156,0.2212735751,2
Seahawks 2016,Seahawks,18997000,2236171,13750952,12684653,6307577,53976353,5661793,17312549,15426110,17920176,20642727,76963355,2016,0.656,1,0,155270000,0.1223481677,0.01440182263,0.08856155085,0.081694165,0.04062328202,0.03646417853,0.1114996393,0.09935022863,0.1154129967,0.1329472983,0.4956743415,0.3476289882,0.1566966703,10
Buccaneers 2016,Buccaneers,8192029,9960806,20084145,4575686,28332177,71144843,18489165,14390783,15028993,5670300,21537490,75116731,2016,0.563,0,0,155270000,0.05275989567,0.06415151671,0.12934981,0.02946922136,0.1824703871,0.1190775101,0.09268231468,0.09679263863,0.03651896696,0.1387099246,0.4837813551,0.4582008308,0.05801781413,9
Titans 2016,Titans,7534058,7603960,14852328,10992080,21398613,62381039,15355883,17193846,8042363,10382798,13084964,64059854,2016,0.563,0,0,155270000,0.04852230308,0.04897249952,0.0956548464,0.07079332775,0.137815502,0.09889793907,0.1107351452,0.05179598763,0.06686931152,0.08427232563,0.4125707091,0.4017584788,0.1856708121,9
Commanders 2016,Commanders,22237334,2428948,23519793,8387911,26070817,82644803,9823954,11615247,4179207,7736030,10733385,44087823,2016,0.531,0,0,155270000,0.1432171959,0.0156433825,0.1514767373,0.05402145295,0.1679063373,0.06327013589,0.07480676885,0.02691574032,0.04982308237,0.06912722999,0.2839429574,0.5322651059,0.1837919366,8
Packers 2016,Packers,19910320,4891731,20545094,3544204,20810535,69701884,14048475,32922762,1857299,10976780,16459880,76265196,2016,0.625,1,0,155270000,0.1282303085,0.03150467573,0.1323185033,0.02282607072,0.1340280479,0.09047771624,0.2120355639,0.01196173762,0.07069478972,0.1060081149,0.4911779223,0.4489076061,0.05991447157,10
Cardinals 2015,Cardinals,11834168,2946734,16186291,5182957,29469242,65619392,23944442,5601270,9462857,4181310,22409565,65599444,2015,0.813,1,0,143280000,0.0825946957,0.02056626186,0.1129696468,0.03617362507,0.2056758934,0.1671164294,0.0390931742,0.06604450726,0.02918278894,0.1564039992,0.4578408989,0.4579801228,0.08417897822,13
Falcons 2015,Falcons,20208674,2086750,23948138,2839587,15191609,64274758,14046673,11391348,6048588,7655153,5104050,44245812,2015,0.5,0,0,143280000,0.14104323,0.01456414015,0.167142225,0.0198184464,0.1060274218,0.09803652289,0.07950410385,0.04221515913,0.05342792434,0.0356229062,0.3088066164,0.4485954634,0.2425979202,8
Ravens 2015,Ravens,16944412,2913788,9824791,8910235,20756704,59349930,6445633,14548637,7764297,17048671,7299764,53107002,2015,0.313,0,0,143280000,0.1182608319,0.02033632049,0.06857056812,0.06218756979,0.1448681184,0.04498627164,0.1015399009,0.05418967755,0.1189884911,0.05094754327,0.3706518844,0.4142234087,0.2151247069,5
Bills 2015,Bills,3732738,7707163,12781663,5735146,15086305,45043015,16827353,27384012,7282129,5657363,16809630,73960487,2015,0.5,0,0,143280000,0.02605205193,0.05379091988,0.08920758654,0.04002754048,0.1052924693,0.1174438372,0.1911223618,0.05082446259,0.03948466639,0.1173201424,0.5161954704,0.3143705681,0.1694339615,8
Panthers 2015,Panthers,15429000,9847396,8456702,8146666,21230527,63110291,6489428,23632158,18067227,5187392,4940895,58317100,2015,0.938,1,0,143280000,0.1076842546,0.06872833613,0.05902220826,0.05685836125,0.1481750907,0.04529193188,0.1649368928,0.1260973409,0.03620457845,0.03448419179,0.4070149358,0.440468251,0.1525168132,15
Bears 2015,Bears,16725388,11448751,12781274,7560294,17921204,66436911,5097132,17841113,4210126,8796854,6925380,42870605,2015,0.375,0,0,143280000,0.1167321887,0.07990473897,0.08920487158,0.05276587102,0.1250781965,0.03557462312,0.1245192141,0.02938390564,0.06139624511,0.04833458961,0.2992085776,0.4636858668,0.2371055556,6
Bengals 2015,Bengals,10238778,4040770,18726078,3962305,26041777,63009708,14160300,11753976,20598622,8119150,16808890,71440938,2015,0.75,1,0,143280000,0.07145992462,0.02820191234,0.1306956868,0.02765427834,0.1817544458,0.09882956449,0.08203500838,0.1437648102,0.0566663177,0.1173149777,0.4986106784,0.4397662479,0.0616230737,12
Browns 2015,Browns,8093954,1964338,14792090,5193030,27241456,57284868,15138196,14097291,9223625,11656943,23514408,73630463,2015,0.188,0,0,143280000,0.05649046622,0.01370978504,0.1032390424,0.03624392797,0.1901274149,0.1056546343,0.09838980318,0.06437482552,0.08135778197,0.1641150754,0.5138921203,0.3998106365,0.08629724316,3
Cowboys 2015,Cowboys,16983000,3636824,11395882,8455213,17609241,58080160,3212519,16676513,12864734,5252185,24161659,62167610,2015,0.25,0,0,143280000,0.1185301508,0.0253826354,0.07953574819,0.05901181602,0.1229009003,0.02242126605,0.1163910734,0.08978736739,0.0366567909,0.1686324609,0.4338889587,0.4053612507,0.1607497906,4
Broncos 2015,Broncos,19067139,2115642,23083075,7984142,25231140,77481138,9780662,21029315,3297368,11305871,13543730,58956946,2015,0.75,1,1,143280000,0.1330760678,0.01476578727,0.1611046552,0.05572405081,0.1760967337,0.06826257677,0.1467707635,0.02301345617,0.07890753071,0.09452631212,0.4114806393,0.5407672948,0.04775206588,12
Lions 2015,Lions,18498450,5554369,25484600,7702332,10416454,67656205,12313980,11899684,13578562,8736044,5062376,51590646,2015,0.438,0,0,143280000,0.1291069933,0.03876583613,0.1778657175,0.05375720268,0.07269998604,0.08594346734,0.08305195422,0.09476941653,0.06097183138,0.03533204913,0.3600687186,0.4721957356,0.1677355458,7
Texans 2015,Texans,6357837,10875801,6411093,5702571,22553824,51901126,20580901,9018355,12609806,4828838,23059240,70097140,2015,0.563,1,0,143280000,0.0443735134,0.07590592546,0.04474520519,0.03980018844,0.1574108319,0.1436411293,0.06294217616,0.08800813791,0.03370210776,0.1609383026,0.4892318537,0.3622356644,0.1485324819,9
Colts 2015,Colts,10966900,5547765,13153178,4034629,14365795,48068267,14935562,24983566,10511983,5801282,21055447,77287840,2015,0.5,0,0,143280000,0.07654173646,0.03871974456,0.09180051647,0.02815905221,0.1002637842,0.1042403825,0.1743688303,0.07336671552,0.04048912619,0.1469531477,0.5394182021,0.3354848339,0.125096964,8
Jaguars 2015,Jaguars,8194273,5564721,7847093,16447200,24810232,62863519,22356097,12025078,13628224,5375948,9416089,62801436,2015,0.313,0,0,143280000,0.05719062674,0.03883808626,0.05476753908,0.1147906198,0.1731590731,0.1560308277,0.08392712172,0.09511602457,0.0375205751,0.06571809743,0.4383126466,0.438745945,0.1229414084,5
Chiefs 2015,Chiefs,21476940,9656539,6172669,2273413,16685651,56265212,11816841,13645289,8095994,14112700,11077574,58748398,2015,0.688,1,0,143280000,0.1498948911,0.06739628001,0.04308116276,0.0158669249,0.1164548506,0.08247376466,0.09523512702,0.05650470408,0.09849734785,0.07731416806,0.4100251117,0.3926941094,0.1972807789,11
Raiders 2015,Raiders,1918064,3907750,12243561,4799545,31155998,54024918,10429225,13003817,12767283,14730695,4515992,55447012,2015,0.438,0,0,143280000,0.013386823,0.02727352038,0.08545198911,0.03349766192,0.2174483389,0.07278911921,0.0907580751,0.08910722362,0.1028105458,0.0315186488,0.3869836125,0.3770583333,0.2359580542,7
Chargers 2015,Chargers,23002368,7201545,8556430,10790590,18814927,68365860,13709705,4619834,10188872,12240418,9571186,50330015,2015,0.25,0,0,143280000,0.1605413735,0.05026203936,0.059718244,0.07531120882,0.1313157942,0.09568470826,0.03224339754,0.07111161362,0.08543005304,0.06680057231,0.3512703448,0.47714866,0.1715809953,4
Rams 2015,Rams,5218449,4573838,11865185,15475441,18702572,55835485,10316492,37018755,10685780,8220899,4293600,70535526,2015,0.438,0,0,143280000,0.03642133585,0.03192237577,0.08281117393,0.1080083822,0.1305316304,0.07200231714,0.2583665201,0.07457970408,0.05737645868,0.02996649916,0.4922914992,0.3896948981,0.1180136027,7
Dolphins 2015,Dolphins,7625864,2623010,7039908,6819535,23159445,47267762,11620268,18738508,9272473,10861046,14670090,65162385,2015,0.375,0,0,143280000,0.05322350642,0.01830688163,0.0491339196,0.04759586125,0.1616376675,0.08110181463,0.13078244,0.06471575237,0.07580294528,0.1023875628,0.4547905151,0.3298978364,0.2153116485,6
Vikings 2015,Vikings,5245038,16960950,15700531,8705993,29660487,76272999,10108617,15465984,11870684,5565439,14643487,57654211,2015,0.688,1,0,143280000,0.03660690955,0.1183762563,0.1095793621,0.0607620952,0.2070106575,0.0705514866,0.1079423786,0.08284955332,0.03884309743,0.1022018914,0.4023884073,0.5323352806,0.06527631212,11
Patriots 2015,Patriots,14791795,4340249,16040318,12066813,21165260,68404435,7937534,12837644,12503493,11471634,4536710,49287015,2015,0.75,1,0,143280000,0.1032369835,0.03029207845,0.1119508515,0.08421840452,0.1477195701,0.05539875768,0.08959829704,0.08726614322,0.08006444724,0.03166324679,0.343990892,0.4774178881,0.17859122,12
